_id,distrito,bairro,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,data_carga,quantidade
8829,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",COMPR,MEDICAMENTOS,10970,*BROMETO NBUTILESCOPOLAMINA 10MG+DIPIRONA SODICA 250MG,22225,2024-10-10T00:00:00,"0,0"
8830,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",COMPR,MEDICAMENTOS,11088,*CLOROQUINA 150MG DIFOSFATO,,2024-10-10T00:00:00,"0,0"
8831,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",COMPR,MEDICAMENTOS,60504,*HIDROXICLOROQUINA 400MG,47539,2024-10-10T00:00:00,"0,0"
8832,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",COMPR,MEDICAMENTOS P/ PACIENTES ESPECIAIS,10485,*CANDESARTAN CILAXETIL 16MG - SULCADO,23926,2024-10-10T00:00:00,"0,0"
8833,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",COMPRIMIDO DISPERSÍVEL,MEDICAMENTOS,10412,RIFAMPICINA 75MG + ISONIAZIDA 50MG + PIRAZINAMIDA 150MG,,2024-10-10T00:00:00,"0,0"
8834,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",DRAGEA,MEDICAMENTOS,10315,"*COMPLEXO B DRAGEA, VITAMINA",14200,2024-10-10T00:00:00,"0,0"
8835,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,10090,"*DEXMEDETOMIDINA, CLORIDRATO 100MCG/ML SOLUCAO INJETAVEL",47509,2024-10-10T00:00:00,"0,0"
8836,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,10112,*CEFEPIMA CLORIDRATO 1G FRASCO AMPOLA,47517,2024-10-10T00:00:00,"0,0"
8837,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,10183,INSULINA NPH 100UI/ML SUSPENSAO INJETAVEL - 10ML,32295,2024-10-10T00:00:00,"66,0"
8838,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,10184,INSULINA REGULAR 100UI/ML SUSPENSAO INJETAVEL - 10ML,30208,2024-10-10T00:00:00,"8,0"
8839,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,10206,*LIDOCAINA 2% COM EPINEFRINA. FRASCO AMPOLA COM 20 ML,30211,2024-10-10T00:00:00,"0,0"
8840,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,10257,*POLIMIXINA B 500.000 UI PO LIOFILO P/ INJETAVEL,47518,2024-10-10T00:00:00,"0,0"
8841,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,10359,*CEFTAZIDIMA 1G + DILUENTE,27245,2024-10-10T00:00:00,"0,0"
8842,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,11071,*MICAFUNGINA 100MG SOL INJ,47553,2024-10-10T00:00:00,"0,0"
8843,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,11073,"*ANFOTERICINA B, DESOXICOLATO 50MG FR/AMP",47531,2024-10-10T00:00:00,"0,0"
8844,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,11074,*AZITROMICINA 500MG SOL INJ,47523,2024-10-10T00:00:00,"0,0"
8845,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,11081,*MEROPENEM 1G PO P/ SOL INJ,47527,2024-10-10T00:00:00,"0,0"
8846,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,11082,*METILPREDNISOLONA 125MG FR/AMP,47560,2024-10-10T00:00:00,"0,0"
8847,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FR/AMP,MEDICAMENTOS,11083,*METILPREDNISOLONA 500MG FR/AMP + DIL 8ML,47514,2024-10-10T00:00:00,"0,0"
8848,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10023,*AMPICILINA 50MG/ML - 60ML SUSPENSAO ORAL,34712,2024-10-10T00:00:00,"0,0"
8849,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10041,*BROM. N-BUTILESCOPOLAMINA (HIOSCINA) 10MG/ML GOTAS - 20ML,30007,2024-10-10T00:00:00,"0,0"
8850,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10077,"*CLORETO DE SODIO 0,9% - SOL. NASAL. FRASCO COM 20ML",30092,2024-10-10T00:00:00,"0,0"
8851,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10086,*CROMOGLICATO DISSODICO NASAL 4% - 13ML,30167,2024-10-10T00:00:00,"0,0"
8852,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10114,"*DIPROP. BECLOMETASONA 250MCG SPRAY ORAL - 200 DOSES,C/INALADOR",30100,2024-10-10T00:00:00,"0,0"
8853,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10137,"*FENOTEROL AEROSOL, BROMIDRATO 0,1MG (100MCG/ DOSE) 10ML/200DOSESX",30012,2024-10-10T00:00:00,"0,0"
8854,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10178,"HIPOCLORITO DE SODIO 2,5% SOLUCAO SANEANTE - 50ML",30463,2024-10-10T00:00:00,"57,0"
8855,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10212,*MEBENDAZOL 20MG/ML - 30ML,30222,2024-10-10T00:00:00,"0,0"
8856,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10255,*PIRAZINAMIDA 3% SUSPENSAO ORAL - 150ML,,2024-10-10T00:00:00,"0,0"
8857,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10270,RIFAMPICINA 2% SOLUCAO ORAL - 120ML,30258,2024-10-10T00:00:00,"0,0"
8858,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10288,"*SULFATO FERROSO 12,5MG/2,5ML - 60ML - XAROPE",,2024-10-10T00:00:00,"0,0"
8859,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10303,"*TOBRAMICINA 0,3% - SOL. OFTALMICA FRASCO 5ML",41681,2024-10-10T00:00:00,"0,0"
8860,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10312,*VITAMINA C GOTAS - 200MG/ML - 20ML,30323,2024-10-10T00:00:00,"0,0"
8861,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10316,"*COMPLEXO B GOTAS, VITAMINA - 20ML",30304,2024-10-10T00:00:00,"0,0"
8862,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10362,*PERICIAZINA 1% GOTAS - 20ML,30303,2024-10-10T00:00:00,"0,0"
8863,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10461,"*BROM. N-BUTILESCOPOLAMINA 6,67MG/ML+ DIPIRONA SODICA 333,4MG/ML - 20ML",30009,2024-10-10T00:00:00,"0,0"
8864,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10504,"CLONAZEPAM 2,5MG/ML",50866,2024-10-10T00:00:00,"7,0"
8865,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10507,FLUOXETINA 20MG/ML,50884,2024-10-10T00:00:00,"0,0"
8866,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10607,*IBUPROFENO 100MG/ML GOTAS FRASCO 20ML,34718,2024-10-10T00:00:00,"0,0"
8867,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10672,"*HIDROXIDO DE MAGNESIO 35,6MG + HIDROXIDO DE ALUMINIO 37MG/ML -100ML SUSP.ORAL",30117,2024-10-10T00:00:00,"0,0"
8868,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,10729,*ERITROMICINA 50MG/ML SUSPENSAO ORAL - 60ML,31908,2024-10-10T00:00:00,"0,0"
8869,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,11078,"*IPRATROPIO 0,02MG + FENOTEROL 0,05MG/DOSE SOLUCAO AEROSSOL - 10ML (200 DOSES)",47540,2024-10-10T00:00:00,"0,0"
8870,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS,20005,ACIDO TRICLOROACETICO A 80%,35697,2024-10-10T00:00:00,"0,0"
8871,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS P/ PACIENTES ESPECIAIS,10811,"*DESLORATADINA 0,5MG/ML-XAROPE - 60ML",24829,2024-10-10T00:00:00,"0,0"
8872,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",FRASCO,MEDICAMENTOS P/ PACIENTES ESPECIAIS,11064,*SUPLEMENTO DE VITAMINA D (COLECALCIFEROL); 1 GOTA = 200UI DE VITAMINA D. FRASCO 30ML,38584,2024-10-10T00:00:00,"0,0"
8873,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",LATA,MEDICAMENTOS P/ PACIENTES ESPECIAIS,40016,PREGOMIN PEPTI / ALFARE 400G,24848,2024-10-10T00:00:00,"0,0"
8874,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",LATA,MEDICAMENTOS P/ PACIENTES ESPECIAIS,40023,"FORTINI/NUTREN JUNIOR SUPLEMENTO INF. HIPERCAL, ISENTO DE LACTOSE E GLUTEN,SACAROSE- 400G./PEDIASURE",41964,2024-10-10T00:00:00,"0,0"
8875,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",POTE,MEDICAMENTOS,10534,*SULFADIAZINA DE PRATA PASTA 1% - 400G,30155,2024-10-10T00:00:00,"0,0"
8876,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",SERINGA,MEDICAMENTOS P/ PACIENTES ESPECIAIS,40002,"*ENOXAPARINA SODICA 40MG/0,4ML",,2024-10-10T00:00:00,"0,0"
8877,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",UNIDADE,MEDICAMENTOS,10199,"ETONOGESTREL 68MG IMPLANTE SUBDERMICO, EMBALAGEM COM 1 APLICADOR CONTENDO 1 IMPLANTE",51097,2024-10-10T00:00:00,"11,0"
8878,2,LINHA DO TIRO,Us 395 Usf Upinha Dia Dra Fernanda Wanderley,"",UNIDADE,MEDICAMENTOS,10732,*FUMARATO DE FORMOTEROL 12MCG C/30 DOSES SPRAY + INALADOR,30190,2024-10-10T00:00:00,"0,0"
8879,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,AINE,AMP,MEDICAMENTOS,10057,CETOPROFENO 50MG/ML SOLUCAO INJETAVEL - 2ML,30048,2024-10-10T00:00:00,"200,0"
8880,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO/ ANTIPIRÉTICO,AMP,MEDICAMENTOS,10111,DIPIRONA 500MG/ML SOLUCAO INJETAVEL - 2ML,30099,2024-10-10T00:00:00,"0,0"
8881,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO/ ANTIPIRÉTICO,COMPR,MEDICAMENTOS,10110,DIPIRONA 500MG,30219,2024-10-10T00:00:00,"50,0"
8882,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO/ ANTIPIRÉTICO,COMPR,MEDICAMENTOS,10608,IBUPROFENO 600MG,30119,2024-10-10T00:00:00,"30,0"
8883,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO/ ANTIPIRÉTICO,COMPR,MEDICAMENTOS,10673,PARACETAMOL 500MG,30138,2024-10-10T00:00:00,"0,0"
8884,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO/ ANTIPIRÉTICO,FRASCO,MEDICAMENTOS,10109,DIPIRONA 500MG/ML SOLUCAO ORAL - 10ML,30175,2024-10-10T00:00:00,"64,0"
8885,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO/ ANTIPIRÉTICO,FRASCO,MEDICAMENTOS,10245,PARACETAMOL 200MG/ML SOLUCAO ORAL - 15ML,30139,2024-10-10T00:00:00,"0,0"
8886,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO OPIÓIDE,AMP,MEDICAMENTOS,10231,"MORFINA 0,2MG/ML SOLUCAO INJETAVEL- 1ML",30290,2024-10-10T00:00:00,"0,0"
8887,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO OPIÓIDE,AMP,MEDICAMENTOS,10943,MORFINA 10MG/ML SOLUCAO INJETAVEL - 1ML,34030,2024-10-10T00:00:00,"1,0"
8888,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANALGÉSICO OPIÓIDE,AMP,MEDICAMENTOS,10947,TRAMADOL 50MG/ML SOLUCAO INJETAVEL - 1ML,33967,2024-10-10T00:00:00,"30,0"
8889,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANESTÉSICO,AMP,MEDICAMENTOS,10266,PROPOFOL 10MG/ML EMULSAO INJETAVEL - 20ML,30251,2024-10-10T00:00:00,"0,0"
8890,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANESTÉSICO GERAL,AMP,MEDICAMENTOS,10054,ESCETAMINA 50MG/ML SOLUCAO INJETAVEL - 10ML,43206,2024-10-10T00:00:00,"8,0"
8891,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANESTÉSICO LOCAL,BISN.,MEDICAMENTOS,10202,LIDOCAINA 2% GEL TOPICO - 30G,30127,2024-10-10T00:00:00,"0,0"
8892,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANESTÉSICO LOCAL,FR/AMP,MEDICAMENTOS,10207,LIDOCAINA 2% SEM VASOCONSTRICTOR SOLUCAO INJETAVEL - 20ML,30213,2024-10-10T00:00:00,"0,0"
8893,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANSIOLÍTICO (BENZODIAZEPÍNICO),AMP,MEDICAMENTOS,10097,DIAZEPAM 5MG/ML SOLUCAO INJETAVEL - 2ML,30218,2024-10-10T00:00:00,"0,0"
8894,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANSIOLÍTICO (BENZODIAZEPÍNICO),COMPR,MEDICAMENTOS,10096,DIAZEPAM 10MG,30217,2024-10-10T00:00:00,"10,0"
8895,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIÁCIDO,FRASCO,MEDICAMENTOS,10175,HIDROXIDO DE ALUMINIO 60MG/ML SUSPENSAO ORAL - 100ML,13868,2024-10-10T00:00:00,"0,0"
8896,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIALÉRGICO (ANTI-HISTAMÍNICO,AMP,MEDICAMENTOS,10265,PROMETAZINA 25MG/ML SOLUCAO INJETAVEL - 2ML,30146,2024-10-10T00:00:00,"0,0"
8897,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIANÊMICO,COMPR,MEDICAMENTOS,10290,SULFATO FERROSO 40MG,30158,2024-10-10T00:00:00,"0,0"
8898,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIANÊMICO,FRASCO,MEDICAMENTOS,10289,SULFATO FERROSO 25MG/ML SOLUCAO ORAL - 30ML,30159,2024-10-10T00:00:00,"5,0"
8899,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (AMINOGLICOSÍDEO),AMP,MEDICAMENTOS,11030,GENTAMICINA 40 MG/ML SOLUCAO INJETAVEL - 1ML,41683,2024-10-10T00:00:00,"0,0"
8900,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO      (CEFALOSPORINA 1ªG),COMPR,MEDICAMENTOS,10049,CEFALEXINA 500MG,30090,2024-10-10T00:00:00,"0,0"
8901,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO      (CEFALOSPORINA 1ªG),FR/AMP,MEDICAMENTOS,10050,CEFALOTINA 1G PO PARA SOLUCAO INJETAVEL,30029,2024-10-10T00:00:00,"0,0"
8902,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO      (CEFALOSPORINA 1ªG),FRASCO,MEDICAMENTOS,10048,CEFALEXINA 250MG/5ML PO PARA SUSPENSAO ORAL - 100ML,30089,2024-10-10T00:00:00,"0,0"
8903,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (MACROLÍDEO),COMPR,MEDICAMENTOS,10370,AZITROMICINA 500MG,30078,2024-10-10T00:00:00,"25,0"
8904,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (MACROLÍDEO),FRASCO,MEDICAMENTOS,10516,"AZITROMICINA 200MG/5ML (600MG), PO PARA SUSPENSAO ORAL - 15ML",30077,2024-10-10T00:00:00,"0,0"
8905,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (PENICILINA),CAPSULA,MEDICAMENTOS,10018,AMOXICILINA 500MG,30072,2024-10-10T00:00:00,"0,0"
8906,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (PENICILINA),FR/AMP,MEDICAMENTOS,10247,BENZILPENICILINA PROCAINA 300.000UI + BENZILPENICILINA POTASSICA 100.000UI PO PARA SUSPENSAO INJETAVEL,51312,2024-10-10T00:00:00,"0,0"
8907,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (PENICILINA),FR/AMP,MEDICAMENTOS,10248,PENICILINA G-BENZATINA 1.200.000UI PO PARA SUSPENSAO INJETAVEL,30448,2024-10-10T00:00:00,"0,0"
8908,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (PENICILINA),FR/AMP,MEDICAMENTOS,10249,PENICILINA G-BENZATINA 600.000 UI PO PARA SUSPENSAO INJETAVEL,30446,2024-10-10T00:00:00,"0,0"
8909,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (PENICILINA),FRASCO,MEDICAMENTOS,10019,AMOXICILINA 250MG/5ML PO PARA SUSPENSAO ORAL - 60ML,30074,2024-10-10T00:00:00,"64,0"
8910,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO),COMPR,MEDICAMENTOS,10670,AMOXICILINA 500MG + CLAVULONATO DE POTASSIO 125MG,30073,2024-10-10T00:00:00,"0,0"
8911,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO      (QUINOLONA),COMPR,MEDICAMENTOS,10068,CIPROFLOXACINO 500MG,30053,2024-10-10T00:00:00,"15,0"
8912,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO      (QUINOLONA),FRASCO,MEDICAMENTOS,10368,CIPROFLOXACINO 3MG/ML SOLUCAO OFTALMICA - 5ML,30051,2024-10-10T00:00:00,"26,0"
8913,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO      (SULFONAMIDA),COMPR,MEDICAMENTOS,10285,SULFAMETOXAZOL 400MG + TRIMETOPRIMA 80MG,30157,2024-10-10T00:00:00,"0,0"
8914,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO      (SULFONAMIDA),FRASCO,MEDICAMENTOS,10286,SULFAMETOXAZOL 200MG/5ML + TRIMETOPRIMA 40MG/5ML SUSPENSAO ORAL - 100ML,30156,2024-10-10T00:00:00,"0,0"
8915,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIBIÓTICO (TETRACICLINA),COMPR,MEDICAMENTOS,10427,DOXICICLINA 100MG,30179,2024-10-10T00:00:00,"0,0"
8916,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTICOAGULANTE,AMP,MEDICAMENTOS,10317,FITOMENADIONA (VITAMINA K) 10MG/ML SOLUCAO INJETAVEL - 1ML,30306,2024-10-10T00:00:00,"40,0"
8917,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTICOLINÉRGICO (MUSCARÍNICO),AMP,MEDICAMENTOS,10026,"ATROPINA SULFATO 0,25MG/ML - 1ML",30003,2024-10-10T00:00:00,"15,0"
8918,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTICOLINÉRGICO (MUSCARÍNICO),FRASCO,MEDICAMENTOS,10025,ATROPINA 1% SOLUCAO OFTALMICA - 5ML,30265,2024-10-10T00:00:00,"0,0"
8919,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTÍDOTO (ANTAGONISTA BENZODIAZEPÍNICO),AMP,MEDICAMENTOS,10144,"FLUMAZENIL 0,1MG/ML SOLUCAO INJETAVEL - 5ML",30248,2024-10-10T00:00:00,"0,0"
8920,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIEMÉTICO (ANTAGONISTA DOS REC D2),AMP,MEDICAMENTOS,10219,METOCLOPRAMIDA 5MG/ML SOLUCAO INJETAVEL - 2ML,30285,2024-10-10T00:00:00,"6,0"
8921,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIEMÉTICO (ANTAGONISTA DOS REC D2),FRASCO,MEDICAMENTOS,10220,METOCLOPRAMIDA 4MG/ML SOLUCAO ORAL - 10ML,30228,2024-10-10T00:00:00,"20,0"
8922,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIEMÉTICO/ ANTIVERTIGINOSO     (BLOQUEADOR DO RECEPTOR D2),AMP,MEDICAMENTOS,10973,BROMOPRIDA 5MG/ML SOLUCAO INJETAVEL - 2ML,34720,2024-10-10T00:00:00,"0,0"
8923,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIEPILÉPTICO,COMPR,MEDICAMENTOS,10134,FENOBARBITAL 100MG,30105,2024-10-10T00:00:00,"50,0"
8924,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIESPASMÓDICO,COMPR,MEDICAMENTOS,10038,ESCOPOLAMINA 10MG,30041,2024-10-10T00:00:00,"0,0"
8925,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIFÚNGICO,BISN.,MEDICAMENTOS,10373,MICONAZOL 20MG/G CREME VAGINAL + APLICADOR - 80G,30134,2024-10-10T00:00:00,"35,0"
8926,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIFÚNGICO,CAPSULA,MEDICAMENTOS,10433,FLUCONAZOL 150MG,13548,2024-10-10T00:00:00,"0,0"
8927,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIFÚNGICO,FRASCO,MEDICAMENTOS,10488,CETOCONAZOL 2% SHAMPOO - 100ML,23925,2024-10-10T00:00:00,"0,0"
8928,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTI FÚNGO,COMPR,MEDICAMENTOS,10804,ITRACONAZOL 100MG,20710,2024-10-10T00:00:00,"23712,0"
8929,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTI-HIPERTENSIVO (ANTAGONISTA DOS RECEPTORES DE ANGIOTENSINA II),COMPR,MEDICAMENTOS,10684,LOSARTANA 50MG,30128,2024-10-10T00:00:00,"100,0"
8930,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTI-HIPERTENSIVO (IECA),COMPR,MEDICAMENTOS,10474,ENALAPRIL 10MG,30129,2024-10-10T00:00:00,"210,0"
8931,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTIINFECCIOSO TÓPICO,BISN.,MEDICAMENTOS,10233,NEOMICINA 5MG/G + BACITRACINA 250UI/G CREME TOPICO - 10G,30233,2024-10-10T00:00:00,"30,0"
8932,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTI-INFLAMATÓRIO (ESTERÓIDE),BISN.,MEDICAMENTOS,10089,"DEXAMETASONA 0,1% CREME DERMATOLOGICO - 10G",30095,2024-10-10T00:00:00,"0,0"
8933,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTI-INFLAMATÓRIO (ESTERÓIDE),COMPR,MEDICAMENTOS,10261,PREDNISONA 20MG,30144,2024-10-10T00:00:00,"0,0"
8934,2,PEIXINHOS,US 141 CENTRO DE VIGILANCIA AMBIENTAL,ANTI-INFLAMATÓRIO (ESTERÓIDE),COMPR,MEDICAMENTOS,10262,PREDNISONA 5MG,30145,2024-10-10T00:00:00,"100,0"
